Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,2,17,9,45,276.0,195.5,7.85,16.5,323.0,254.44,198.25
2016,2,17,10,0,234.0,219.0,8.0,17.0,336.0,277.61,218.93
2016,2,17,10,15,227.0,235.0,8.05,17.0,354.5,301.05,239.0
2016,2,17,10,30,220.0,251.0,8.1,17.0,373.0,323.62,258.04
2016,2,17,10,45,267.0,256.0,8.15,17.0,410.5,358.73,286.85
2016,2,17,11,0,314.0,261.0,8.2,17.0,448.0,398.09,319.13
2016,2,17,11,15,381.5,253.5,8.1,17.0,487.5,438.77,352.6
2016,2,17,11,30,449.0,246.0,8.0,17.0,527.0,482.71,388.67
2016,2,17,11,45,469.0,242.0,7.95,17.0,539.5,505.01,407.24
2016,2,17,12,0,489.0,238.0,7.9,17.0,552.0,526.79,425.34
2016,2,17,12,15,360.0,271.5,7.9,16.5,503.5,490.28,395.97
2016,2,17,12,30,231.0,305.0,7.9,16.0,455.0,447.56,361.02
2016,2,17,12,45,115.5,235.0,7.95,16.0,310.0,308.77,249.19
2016,2,17,13,0,0.0,165.0,8.0,16.0,165.0,160.32,126.65
2016,2,17,13,15,0.0,138.0,8.05,16.0,138.0,134.01,105.3
2016,2,17,13,30,0.0,111.0,8.1,16.0,111.0,107.62,83.72
2016,2,17,13,45,0.0,134.0,8.15,16.0,134.0,130.33,102.54
2016,2,17,14,0,0.0,157.0,8.2,16.0,157.0,153.4,121.63
2016,2,17,14,15,0.0,112.0,8.2,16.0,112.0,108.8,85.06
2016,2,17,14,30,0.0,67.0,8.2,16.0,67.0,64.78,48.64
2016,2,17,14,45,0.0,42.5,8.25,16.0,42.5,41.06,28.89
2016,2,17,15,0,0.0,18.0,8.3,16.0,18.0,17.38,9.02
2016,2,17,15,15,0.0,16.0,8.3,15.5,16.0,15.44,7.44
2016,2,17,15,30,0.0,14.0,8.3,15.0,14.0,13.51,5.85
2016,2,17,15,45,0.0,12.5,8.35,15.0,12.5,12.06,4.63
2016,2,17,16,0,0.0,11.0,8.4,15.0,11.0,10.61,3.4
2016,2,17,16,15,0.0,9.0,8.45,14.5,9.0,8.68,1.77
2016,2,17,16,30,0.0,7.0,8.5,14.0,7.0,6.75,0.11
2016,2,17,16,45,0.0,5.5,8.55,14.0,5.5,5.3,0.0
2016,2,17,17,0,0.0,4.0,8.6,14.0,4.0,3.85,0.0
2016,2,17,17,15,0.0,2.5,8.6,14.0,2.5,2.41,0.0
2016,2,17,17,30,0.0,1.0,8.6,14.0,1.0,0.96,0.0
2016,2,17,17,45,0.0,0.5,8.6,14.0,0.5,0.49,0.0
2016,2,17,18,0,0.0,0.0,8.6,14.0,0.0,0.0,0.0
2016,2,17,18,15,0.0,0.0,8.4,14.0,0.0,0.0,0.0
2016,2,17,18,30,0.0,0.0,8.2,14.0,0.0,0.0,0.0
2016,2,17,18,45,0.0,0.0,8.05,14.0,0.0,0.0,0.0
2016,2,17,19,0,0.0,0.0,7.9,14.0,0.0,0.0,0.0
2016,2,17,19,15,0.0,0.0,7.9,13.5,0.0,0.0,0.0
2016,2,17,19,30,0.0,0.0,7.9,13.0,0.0,0.0,0.0
2016,2,17,19,45,0.0,0.0,7.9,13.0,0.0,0.0,0.0
2016,2,17,20,0,0.0,0.0,7.9,13.0,0.0,0.0,0.0
2016,2,17,20,15,0.0,0.0,7.25,12.5,0.0,0.0,0.0
2016,2,17,20,30,0.0,0.0,6.6,12.0,0.0,0.0,0.0
2016,2,17,20,45,0.0,0.0,6.0,12.0,0.0,0.0,0.0
2016,2,17,21,0,0.0,0.0,5.4,12.0,0.0,0.0,0.0
2016,2,17,21,15,0.0,0.0,5.15,11.5,0.0,0.0,0.0
2016,2,17,21,30,0.0,0.0,4.9,11.0,0.0,0.0,0.0
2016,2,17,21,45,0.0,0.0,4.7,11.0,0.0,0.0,0.0
2016,2,17,22,0,0.0,0.0,4.5,11.0,0.0,0.0,0.0
2016,2,17,22,15,0.0,0.0,4.6,11.0,0.0,0.0,0.0
2016,2,17,22,30,0.0,0.0,4.7,11.0,0.0,0.0,0.0
2016,2,17,22,45,0.0,0.0,4.8,11.0,0.0,0.0,0.0
2016,2,17,23,0,0.0,0.0,4.9,11.0,0.0,0.0,0.0
2016,2,17,23,15,0.0,0.0,4.95,11.0,0.0,0.0,0.0
2016,2,17,23,30,0.0,0.0,5.0,11.0,0.0,0.0,0.0
2016,2,17,23,45,0.0,0.0,5.05,11.0,0.0,0.0,0.0
2016,2,18,0,0,0.0,0.0,5.1,11.0,0.0,0.0,0.0
2016,2,18,0,15,0.0,0.0,5.1,11.0,0.0,0.0,0.0
2016,2,18,0,30,0.0,0.0,5.1,11.0,0.0,0.0,0.0
2016,2,18,0,45,0.0,0.0,5.15,11.0,0.0,0.0,0.0
2016,2,18,1,0,0.0,0.0,5.2,11.0,0.0,0.0,0.0
2016,2,18,1,15,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,2,18,1,30,0.0,0.0,5.6,11.0,0.0,0.0,0.0
2016,2,18,1,45,0.0,0.0,5.85,11.0,0.0,0.0,0.0
2016,2,18,2,0,0.0,0.0,6.1,11.0,0.0,0.0,0.0
2016,2,18,2,15,0.0,0.0,6.2,11.0,0.0,0.0,0.0
2016,2,18,2,30,0.0,0.0,6.3,11.0,0.0,0.0,0.0
2016,2,18,2,45,0.0,0.0,6.45,11.0,0.0,0.0,0.0
2016,2,18,3,0,0.0,0.0,6.6,11.0,0.0,0.0,0.0
2016,2,18,3,15,0.0,0.0,6.65,11.0,0.0,0.0,0.0
2016,2,18,3,30,0.0,0.0,6.7,11.0,0.0,0.0,0.0
2016,2,18,3,45,0.0,0.0,6.75,11.0,0.0,0.0,0.0
2016,2,18,4,0,0.0,0.0,6.8,11.0,0.0,0.0,0.0
2016,2,18,4,15,0.0,0.0,6.75,11.0,0.0,0.0,0.0
2016,2,18,4,30,0.0,0.0,6.7,11.0,0.0,0.0,0.0
2016,2,18,4,45,0.0,0.0,6.65,11.0,0.0,0.0,0.0
2016,2,18,5,0,0.0,0.0,6.6,11.0,0.0,0.0,0.0
2016,2,18,5,15,0.0,0.0,6.45,11.0,0.0,0.0,0.0
2016,2,18,5,30,0.0,0.0,6.3,11.0,0.0,0.0,0.0
2016,2,18,5,45,0.0,0.0,6.15,11.0,0.0,0.0,0.0
2016,2,18,6,0,0.0,0.0,6.0,11.0,0.0,0.0,0.0
2016,2,18,6,15,0.0,0.0,5.95,11.0,0.0,0.0,0.0
2016,2,18,6,30,0.0,0.0,5.9,11.0,0.0,0.0,0.0
2016,2,18,6,45,0.0,0.0,5.9,11.0,0.0,0.0,0.0
2016,2,18,7,0,0.0,0.0,5.9,11.0,0.0,0.0,0.0
2016,2,18,7,15,79.5,20.5,6.0,11.0,28.5,17.23,0.0
2016,2,18,7,30,159.0,41.0,6.1,11.0,57.0,33.5,22.15
2016,2,18,7,45,263.0,56.0,6.25,11.5,99.0,42.9,32.11
2016,2,18,8,0,367.0,71.0,6.4,12.0,141.0,53.17,41.81
2016,2,18,8,15,437.0,81.0,6.35,12.0,187.5,62.77,50.78
2016,2,18,8,30,507.0,91.0,6.3,12.0,234.0,99.72,63.0
2016,2,18,8,45,557.0,98.0,6.3,12.5,280.0,139.12,89.05
2016,2,18,9,0,607.0,105.0,6.3,13.0,326.0,181.98,122.31
2016,2,18,9,15,641.0,110.5,6.2,13.0,369.0,224.5,158.8
2016,2,18,9,30,675.0,116.0,6.1,13.0,412.0,269.49,198.68
2016,2,18,9,45,398.0,170.5,6.1,13.5,349.5,267.82,208.13
2016,2,18,10,0,121.0,225.0,6.1,14.0,287.0,245.48,196.6
2016,2,18,10,15,441.0,177.0,6.05,14.0,420.5,328.35,261.05
2016,2,18,10,30,761.0,129.0,6.0,14.0,554.0,438.48,349.54
2016,2,18,10,45,622.0,174.0,6.0,14.0,532.0,447.1,359.3
2016,2,18,11,0,483.0,219.0,6.0,14.0,510.0,443.5,357.94
2016,2,18,11,15,458.0,234.5,5.95,14.0,516.5,462.89,374.3
2016,2,18,11,30,433.0,250.0,5.9,14.0,523.0,479.74,388.16
2016,2,18,11,45,420.5,263.0,5.85,14.0,531.5,498.15,403.06
2016,2,18,12,0,408.0,276.0,5.8,14.0,540.0,515.39,416.79
2016,2,18,12,15,422.5,268.0,5.7,14.0,542.5,527.42,426.9
2016,2,18,12,30,437.0,260.0,5.6,14.0,545.0,540.98,438.12
2016,2,18,12,45,442.0,258.5,5.6,14.0,544.5,551.64,447.01
2016,2,18,13,0,447.0,257.0,5.6,14.0,544.0,560.89,454.78
2016,2,18,13,15,442.5,253.5,5.5,14.0,532.5,560.29,454.57
2016,2,18,13,30,438.0,250.0,5.4,14.0,521.0,558.02,453.09
2016,2,18,13,45,634.0,179.5,5.35,14.0,557.5,622.58,507.83
2016,2,18,14,0,830.0,109.0,5.3,14.0,594.0,679.08,555.58
2016,2,18,14,15,816.5,107.0,5.2,14.0,565.0,663.96,543.79
2016,2,18,14,30,803.0,105.0,5.1,14.0,536.0,646.24,530.2
2016,2,18,14,45,786.5,101.5,5.0,14.0,501.5,622.57,511.86
2016,2,18,15,0,770.0,98.0,4.9,14.0,467.0,598.59,493.03
2016,2,18,15,15,608.5,117.5,4.75,13.5,393.5,508.56,420.83
2016,2,18,15,30,447.0,137.0,4.6,13.0,320.0,420.68,349.24
2016,2,18,15,45,417.0,128.0,4.5,13.0,283.5,384.22,319.31
2016,2,18,16,0,387.0,119.0,4.4,13.0,247.0,348.1,288.94
2016,2,18,16,15,474.0,92.5,4.1,12.5,225.5,350.78,290.54
2016,2,18,16,30,561.0,66.0,3.8,12.0,204.0,348.42,286.22
2016,2,18,16,45,488.0,57.0,3.55,12.0,158.0,287.55,232.38
2016,2,18,17,0,415.0,48.0,3.3,12.0,112.0,230.85,181.26
2016,2,18,17,15,291.0,35.5,3.15,11.5,72.0,157.83,115.96
2016,2,18,17,30,167.0,23.0,3.0,11.0,32.0,88.14,19.73
2016,2,18,17,45,83.5,11.5,2.95,11.0,16.0,33.37,0.0
2016,2,18,18,0,0.0,0.0,2.9,11.0,0.0,0.0,0.0
2016,2,18,18,15,0.0,0.0,2.85,11.0,0.0,0.0,0.0
2016,2,18,18,30,0.0,0.0,2.8,11.0,0.0,0.0,0.0
2016,2,18,18,45,0.0,0.0,2.75,11.0,0.0,0.0,0.0
2016,2,18,19,0,0.0,0.0,2.7,11.0,0.0,0.0,0.0
2016,2,18,19,15,0.0,0.0,2.65,11.0,0.0,0.0,0.0
2016,2,18,19,30,0.0,0.0,2.6,11.0,0.0,0.0,0.0
2016,2,18,19,45,0.0,0.0,2.6,11.0,0.0,0.0,0.0
2016,2,18,20,0,0.0,0.0,2.6,11.0,0.0,0.0,0.0
2016,2,18,20,15,0.0,0.0,2.55,10.5,0.0,0.0,0.0
2016,2,18,20,30,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,18,20,45,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,18,21,0,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,18,21,15,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,18,21,30,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,18,21,45,0.0,0.0,2.55,10.0,0.0,0.0,0.0
2016,2,18,22,0,0.0,0.0,2.6,10.0,0.0,0.0,0.0
2016,2,18,22,15,0.0,0.0,2.65,10.0,0.0,0.0,0.0
2016,2,18,22,30,0.0,0.0,2.7,10.0,0.0,0.0,0.0
2016,2,18,22,45,0.0,0.0,2.8,10.0,0.0,0.0,0.0
2016,2,18,23,0,0.0,0.0,2.9,10.0,0.0,0.0,0.0
2016,2,18,23,15,0.0,0.0,2.95,9.5,0.0,0.0,0.0
2016,2,18,23,30,0.0,0.0,3.0,9.0,0.0,0.0,0.0
2016,2,18,23,45,0.0,0.0,3.1,9.0,0.0,0.0,0.0
2016,2,19,0,0,0.0,0.0,3.2,9.0,0.0,0.0,0.0
2016,2,19,0,15,0.0,0.0,3.25,9.0,0.0,0.0,0.0
2016,2,19,0,30,0.0,0.0,3.3,9.0,0.0,0.0,0.0
2016,2,19,0,45,0.0,0.0,3.4,9.0,0.0,0.0,0.0
2016,2,19,1,0,0.0,0.0,3.5,9.0,0.0,0.0,0.0
2016,2,19,1,15,0.0,0.0,3.55,9.0,0.0,0.0,0.0
2016,2,19,1,30,0.0,0.0,3.6,9.0,0.0,0.0,0.0
2016,2,19,1,45,0.0,0.0,3.7,9.0,0.0,0.0,0.0
2016,2,19,2,0,0.0,0.0,3.8,9.0,0.0,0.0,0.0
2016,2,19,2,15,0.0,0.0,3.85,9.0,0.0,0.0,0.0
2016,2,19,2,30,0.0,0.0,3.9,9.0,0.0,0.0,0.0
2016,2,19,2,45,0.0,0.0,4.0,9.0,0.0,0.0,0.0
2016,2,19,3,0,0.0,0.0,4.1,9.0,0.0,0.0,0.0
2016,2,19,3,15,0.0,0.0,4.1,9.0,0.0,0.0,0.0
2016,2,19,3,30,0.0,0.0,4.1,9.0,0.0,0.0,0.0
2016,2,19,3,45,0.0,0.0,4.2,9.0,0.0,0.0,0.0
2016,2,19,4,0,0.0,0.0,4.3,9.0,0.0,0.0,0.0
2016,2,19,4,15,0.0,0.0,4.35,9.0,0.0,0.0,0.0
2016,2,19,4,30,0.0,0.0,4.4,9.0,0.0,0.0,0.0
2016,2,19,4,45,0.0,0.0,4.45,9.0,0.0,0.0,0.0
2016,2,19,5,0,0.0,0.0,4.5,9.0,0.0,0.0,0.0
2016,2,19,5,15,0.0,0.0,4.55,9.0,0.0,0.0,0.0
2016,2,19,5,30,0.0,0.0,4.6,9.0,0.0,0.0,0.0
2016,2,19,5,45,0.0,0.0,4.7,9.0,0.0,0.0,0.0
2016,2,19,6,0,0.0,0.0,4.8,9.0,0.0,0.0,0.0
2016,2,19,6,15,0.0,0.0,4.95,9.5,0.0,0.0,0.0
2016,2,19,6,30,0.0,0.0,5.1,10.0,0.0,0.0,0.0
2016,2,19,6,45,0.0,0.0,5.3,10.5,0.0,0.0,0.0
2016,2,19,7,0,0.0,0.0,5.5,11.0,0.0,0.0,0.0
2016,2,19,7,15,166.0,16.5,5.8,11.0,33.5,12.52,0.0
2016,2,19,7,30,332.0,33.0,6.1,11.0,67.0,25.77,16.0
2016,2,19,7,45,420.5,43.5,6.4,11.5,110.5,32.6,23.13
2016,2,19,8,0,509.0,54.0,6.7,12.0,154.0,39.09,29.32
2016,2,19,8,15,569.5,60.5,6.85,12.0,201.0,49.01,31.51
2016,2,19,8,30,630.0,67.0,7.0,12.0,248.0,88.91,48.86
2016,2,19,8,45,470.5,103.5,7.2,12.5,251.5,135.9,89.94
2016,2,19,9,0,311.0,140.0,7.4,13.0,255.0,169.66,124.98
2016,2,19,9,15,475.0,123.0,7.45,13.0,322.5,203.43,148.14
2016,2,19,9,30,639.0,106.0,7.5,13.0,390.0,254.13,187.97
2016,2,19,9,45,403.0,167.0,7.55,13.5,351.5,268.05,208.91
2016,2,19,10,0,167.0,228.0,7.6,14.0,313.0,264.61,211.94
2016,2,19,10,15,205.0,240.0,7.5,14.0,351.0,299.24,240.42
2016,2,19,10,30,243.0,252.0,7.4,14.0,389.0,336.53,271.14
2016,2,19,10,45,187.5,267.5,7.35,14.0,376.0,336.17,271.5
2016,2,19,11,0,132.0,283.0,7.3,14.0,363.0,331.6,267.88
2016,2,19,11,15,141.0,292.0,7.1,14.0,380.0,351.31,283.88
2016,2,19,11,30,150.0,301.0,6.9,14.0,397.0,371.28,299.98
2016,2,19,11,45,186.0,304.5,6.75,14.0,425.0,401.97,325.03
2016,2,19,12,0,222.0,308.0,6.6,14.0,453.0,433.89,351.0
2016,2,19,12,15,253.0,304.0,6.35,13.5,470.0,458.28,371.51
2016,2,19,12,30,284.0,300.0,6.1,13.0,487.0,481.48,391.12
2016,2,19,12,45,180.5,297.5,5.9,13.0,416.0,414.64,336.38
2016,2,19,13,0,77.0,295.0,5.7,13.0,345.0,343.68,277.74
2016,2,19,13,15,40.0,240.0,5.4,13.0,266.0,265.24,214.18
2016,2,19,13,30,3.0,185.0,5.1,13.0,187.0,182.62,146.25
2016,2,19,13,45,8.5,198.0,4.85,13.0,203.0,199.74,160.64
2016,2,19,14,0,14.0,211.0,4.6,13.0,219.0,217.13,175.09
2016,2,19,14,15,11.5,199.5,4.35,13.0,206.0,204.41,164.82
2016,2,19,14,30,9.0,188.0,4.1,13.0,193.0,191.66,154.57
2016,2,19,14,45,16.5,186.5,3.95,13.0,195.0,195.73,158.41
2016,2,19,15,0,24.0,185.0,3.8,13.0,197.0,199.76,162.2
2016,2,19,15,15,78.5,181.0,3.75,12.5,214.5,235.66,193.57
2016,2,19,15,30,133.0,177.0,3.7,12.0,232.0,270.1,223.35
2016,2,19,15,45,121.0,160.0,3.7,12.0,205.5,243.35,201.25
2016,2,19,16,0,109.0,143.0,3.7,12.0,179.0,216.86,179.19
2016,2,19,16,15,98.5,122.0,3.65,11.5,151.0,186.64,153.94
2016,2,19,16,30,88.0,101.0,3.6,11.0,123.0,156.59,128.28
2016,2,19,16,45,70.0,80.0,3.55,11.0,95.0,123.53,99.35
2016,2,19,17,0,52.0,59.0,3.5,11.0,67.0,86.14,66.54
2016,2,19,17,15,26.0,39.5,3.45,10.5,43.5,53.88,37.91
2016,2,19,17,30,0.0,20.0,3.4,10.0,20.0,19.89,2.77
2016,2,19,17,45,0.0,10.0,3.4,10.0,10.0,9.83,0.0
2016,2,19,18,0,0.0,0.0,3.4,10.0,0.0,0.0,0.0
2016,2,19,18,15,0.0,0.0,3.35,9.5,0.0,0.0,0.0
2016,2,19,18,30,0.0,0.0,3.3,9.0,0.0,0.0,0.0
2016,2,19,18,45,0.0,0.0,3.25,9.0,0.0,0.0,0.0
2016,2,19,19,0,0.0,0.0,3.2,9.0,0.0,0.0,0.0
2016,2,19,19,15,0.0,0.0,3.1,9.0,0.0,0.0,0.0
2016,2,19,19,30,0.0,0.0,3.0,9.0,0.0,0.0,0.0
2016,2,19,19,45,0.0,0.0,2.95,9.0,0.0,0.0,0.0
2016,2,19,20,0,0.0,0.0,2.9,9.0,0.0,0.0,0.0
2016,2,19,20,15,0.0,0.0,2.85,9.0,0.0,0.0,0.0
2016,2,19,20,30,0.0,0.0,2.8,9.0,0.0,0.0,0.0
2016,2,19,20,45,0.0,0.0,2.75,9.0,0.0,0.0,0.0
2016,2,19,21,0,0.0,0.0,2.7,9.0,0.0,0.0,0.0
2016,2,19,21,15,0.0,0.0,2.65,9.0,0.0,0.0,0.0
2016,2,19,21,30,0.0,0.0,2.6,9.0,0.0,0.0,0.0
2016,2,19,21,45,0.0,0.0,2.55,9.0,0.0,0.0,0.0
2016,2,19,22,0,0.0,0.0,2.5,9.0,0.0,0.0,0.0
2016,2,19,22,15,0.0,0.0,2.5,8.5,0.0,0.0,0.0
2016,2,19,22,30,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,19,22,45,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,19,23,0,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,19,23,15,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,19,23,30,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,19,23,45,0.0,0.0,2.55,8.0,0.0,0.0,0.0
2016,2,20,0,0,0.0,0.0,2.6,8.0,0.0,0.0,0.0
2016,2,20,0,15,0.0,0.0,2.55,8.0,0.0,0.0,0.0
2016,2,20,0,30,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,20,0,45,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,20,1,0,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,20,1,15,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,20,1,30,0.0,0.0,2.5,8.0,0.0,0.0,0.0
2016,2,20,1,45,0.0,0.0,2.55,8.0,0.0,0.0,0.0
2016,2,20,2,0,0.0,0.0,2.6,8.0,0.0,0.0,0.0
2016,2,20,2,15,0.0,0.0,2.6,7.5,0.0,0.0,0.0
2016,2,20,2,30,0.0,0.0,2.6,7.0,0.0,0.0,0.0
2016,2,20,2,45,0.0,0.0,2.6,7.0,0.0,0.0,0.0
2016,2,20,3,0,0.0,0.0,2.6,7.0,0.0,0.0,0.0
2016,2,20,3,15,0.0,0.0,2.7,7.0,0.0,0.0,0.0
2016,2,20,3,30,0.0,0.0,2.8,7.0,0.0,0.0,0.0
2016,2,20,3,45,0.0,0.0,2.9,7.0,0.0,0.0,0.0
2016,2,20,4,0,0.0,0.0,3.0,7.0,0.0,0.0,0.0
2016,2,20,4,15,0.0,0.0,3.1,6.5,0.0,0.0,0.0
2016,2,20,4,30,0.0,0.0,3.2,6.0,0.0,0.0,0.0
2016,2,20,4,45,0.0,0.0,3.3,6.0,0.0,0.0,0.0
2016,2,20,5,0,0.0,0.0,3.4,6.0,0.0,0.0,0.0
2016,2,20,5,15,0.0,0.0,3.45,6.0,0.0,0.0,0.0
2016,2,20,5,30,0.0,0.0,3.5,6.0,0.0,0.0,0.0
2016,2,20,5,45,0.0,0.0,3.55,6.0,0.0,0.0,0.0
2016,2,20,6,0,0.0,0.0,3.6,6.0,0.0,0.0,0.0
2016,2,20,6,15,0.0,0.0,3.6,6.0,0.0,0.0,0.0
2016,2,20,6,30,0.0,0.0,3.6,6.0,0.0,0.0,0.0
2016,2,20,6,45,0.0,0.0,3.6,6.5,0.0,0.0,0.0
2016,2,20,7,0,0.0,0.0,3.6,7.0,0.0,0.0,0.0
2016,2,20,7,15,98.5,19.0,3.6,7.0,29.5,14.74,0.0
2016,2,20,7,30,197.0,38.0,3.6,7.0,59.0,29.34,19.63
2016,2,20,7,45,252.0,55.0,3.6,7.5,96.5,41.7,31.76
2016,2,20,8,0,307.0,72.0,3.6,8.0,134.0,53.52,42.92
2016,2,20,8,15,344.5,87.0,3.45,8.5,173.5,70.0,51.05
2016,2,20,8,30,382.0,102.0,3.3,9.0,213.0,104.85,71.29
2016,2,20,8,45,420.5,110.0,3.15,9.5,251.5,137.58,94.2
2016,2,20,9,0,459.0,118.0,3.0,10.0,290.0,173.68,122.85
2016,2,20,9,15,502.5,125.0,2.85,10.5,334.0,213.2,155.84
2016,2,20,9,30,546.0,132.0,2.7,11.0,378.0,256.15,192.47
2016,2,20,9,45,623.0,122.0,2.55,11.5,425.0,297.08,226.92
2016,2,20,10,0,700.0,112.0,2.4,12.0,472.0,343.56,266.11
2016,2,20,10,15,713.5,117.0,2.25,12.0,503.5,384.1,301.57
2016,2,20,10,30,727.0,122.0,2.1,12.0,535.0,424.29,335.89
2016,2,20,10,45,685.0,144.0,1.95,12.0,546.5,453.98,361.1
2016,2,20,11,0,643.0,166.0,1.8,12.0,558.0,479.36,381.88
2016,2,20,11,15,642.5,172.5,1.65,12.0,574.0,507.96,404.56
2016,2,20,11,30,642.0,179.0,1.5,12.0,590.0,534.88,425.26
2016,2,20,11,45,481.0,236.0,1.4,12.5,547.0,513.02,406.27
2016,2,20,12,0,320.0,293.0,1.3,13.0,504.0,481.87,379.87
2016,2,20,12,15,412.5,265.5,1.3,13.0,538.0,522.68,412.75
2016,2,20,12,30,505.0,238.0,1.3,13.0,572.0,567.74,447.94
2016,2,20,12,45,553.5,218.0,1.35,13.5,581.0,589.6,464.7
2016,2,20,13,0,602.0,198.0,1.4,14.0,590.0,612.03,481.96
2016,2,20,13,15,597.5,196.0,1.5,14.0,578.5,611.69,482.8
2016,2,20,13,30,593.0,194.0,1.6,14.0,567.0,610.96,483.47
2016,2,20,13,45,740.0,143.0,1.7,14.0,593.0,663.37,525.99
2016,2,20,14,0,887.0,92.0,1.8,14.0,619.0,704.71,559.64
2016,2,20,14,15,876.0,90.5,1.9,14.0,590.0,693.72,552.58
2016,2,20,14,30,865.0,89.0,2.0,14.0,561.0,677.34,541.76
2016,2,20,14,45,853.5,85.5,2.15,14.0,526.5,655.79,527.23
2016,2,20,15,0,842.0,82.0,2.3,14.0,492.0,631.72,510.41
2016,2,20,15,15,820.5,79.0,2.4,13.5,451.0,599.73,487.68
2016,2,20,15,30,799.0,76.0,2.5,13.0,410.0,566.04,462.95
2016,2,20,15,45,772.5,71.0,2.6,13.0,365.0,525.86,431.52
2016,2,20,16,0,746.0,66.0,2.7,13.0,320.0,484.79,398.39
2016,2,20,16,15,701.5,61.5,2.65,12.5,271.5,434.61,357.13
2016,2,20,16,30,657.0,57.0,2.6,12.0,223.0,387.96,317.22
2016,2,20,16,45,589.5,49.5,2.55,12.0,175.0,327.13,264.0
2016,2,20,17,0,522.0,42.0,2.5,12.0,127.0,270.05,212.5
2016,2,20,17,15,403.0,32.0,2.5,11.5,83.5,196.28,146.51
2016,2,20,17,30,284.0,22.0,2.5,11.0,40.0,126.76,54.77
2016,2,20,17,45,142.0,11.0,2.55,11.0,20.0,49.29,0.0
2016,2,20,18,0,0.0,0.0,2.6,11.0,0.0,0.0,0.0
2016,2,20,18,15,0.0,0.0,2.55,10.5,0.0,0.0,0.0
2016,2,20,18,30,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,20,18,45,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,20,19,0,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,20,19,15,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,20,19,30,0.0,0.0,2.5,10.0,0.0,0.0,0.0
2016,2,20,19,45,0.0,0.0,2.55,10.0,0.0,0.0,0.0
2016,2,20,20,0,0.0,0.0,2.6,10.0,0.0,0.0,0.0
2016,2,20,20,15,0.0,0.0,2.6,9.5,0.0,0.0,0.0
2016,2,20,20,30,0.0,0.0,2.6,9.0,0.0,0.0,0.0
2016,2,20,20,45,0.0,0.0,2.65,9.0,0.0,0.0,0.0
2016,2,20,21,0,0.0,0.0,2.7,9.0,0.0,0.0,0.0
2016,2,20,21,15,0.0,0.0,2.7,9.0,0.0,0.0,0.0
2016,2,20,21,30,0.0,0.0,2.7,9.0,0.0,0.0,0.0
2016,2,20,21,45,0.0,0.0,2.75,9.0,0.0,0.0,0.0
2016,2,20,22,0,0.0,0.0,2.8,9.0,0.0,0.0,0.0
2016,2,20,22,15,0.0,0.0,2.8,9.0,0.0,0.0,0.0
2016,2,20,22,30,0.0,0.0,2.8,9.0,0.0,0.0,0.0
2016,2,20,22,45,0.0,0.0,2.85,9.0,0.0,0.0,0.0
2016,2,20,23,0,0.0,0.0,2.9,9.0,0.0,0.0,0.0
2016,2,20,23,15,0.0,0.0,2.95,9.0,0.0,0.0,0.0
2016,2,20,23,30,0.0,0.0,3.0,9.0,0.0,0.0,0.0
2016,2,20,23,45,0.0,0.0,3.05,9.0,0.0,0.0,0.0
2016,2,21,0,0,0.0,0.0,3.1,9.0,0.0,0.0,0.0
2016,2,21,0,15,0.0,0.0,3.1,9.0,0.0,0.0,0.0
2016,2,21,0,30,0.0,0.0,3.1,9.0,0.0,0.0,0.0
2016,2,21,0,45,0.0,0.0,3.15,9.0,0.0,0.0,0.0
2016,2,21,1,0,0.0,0.0,3.2,9.0,0.0,0.0,0.0
2016,2,21,1,15,0.0,0.0,3.15,8.5,0.0,0.0,0.0
2016,2,21,1,30,0.0,0.0,3.1,8.0,0.0,0.0,0.0
2016,2,21,1,45,0.0,0.0,3.1,8.0,0.0,0.0,0.0
2016,2,21,2,0,0.0,0.0,3.1,8.0,0.0,0.0,0.0
2016,2,21,2,15,0.0,0.0,3.05,8.0,0.0,0.0,0.0
2016,2,21,2,30,0.0,0.0,3.0,8.0,0.0,0.0,0.0
2016,2,21,2,45,0.0,0.0,3.0,8.0,0.0,0.0,0.0
